file,url,toClicksLink,toClicksExternal,toClicksOther,toClicks,fromClicks
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Avicii,25021,224802,1437,251260,113650
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Russo-Ukrainian_War,21907,28268,115,50290,29780
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,21_Savage,15491,76570,1224,93285,34489
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Lance_Reddick,54569,51485,218,106272,19555
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Carlos_Alcaraz,980,3100,79,4159,724
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Venom_(2018_film),28879,121533,2818,153230,82182
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,2018_Winter_Olympics,30895,23411,322,54628,42549
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,YouTube,165298,1397104,12417,1574819,151369
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Wikipedia,261147,1247297,2736,1511180,541968
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,List_of_Queen_of_the_South_episodes,18279,14243,203,32725,865
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,FIFA_World_Cup,34387,193482,1702,229571,124730
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Tina_Turner,28035,162695,1597,192327,65006
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Aaron_Hernandez,16611,250995,1144,268750,86886
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,2023_Cricket_World_Cup,16734,27599,58,44391,15173
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,The_Witcher_(TV_series),40002,229325,4758,274085,157044
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,IPv4,11375,42637,148,54160,9497
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Salman_Rushdie,31984,69261,438,101683,44067
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Spanish_flu,56283,623970,8700,688953,146492
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Eternals_(film),157138,135914,884,293936,312620
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Shooting_of_Breonna_Taylor,7935,163131,370,171436,13083
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Bible,20495,4239939,2579,4263013,39642
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Deion_Sanders,17008,139639,749,157396,52200
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,WandaVision,314726,4087544,88405,4490675,2387589
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,David_Beckham,45889,216413,1440,263742,95553
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Puneeth_Rajkumar,12478,21325,301,34104,19009
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Bridgerton,341525,5464555,59080,5865160,4518008
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Joe_Exotic,50290,505355,3586,559231,146137
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Tom_Brady,223890,2068297,19776,2311963,876464
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Jeffrey_Dahmer,44668,380968,4563,430199,190628
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,The_Queen's_Gambit_(miniseries),203518,1806367,15063,2024948,1078523
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Sushant_Singh_Rajput,35031,232084,985,268100,100098
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,2022_FIFA_World_Cup,52374,99051,1420,152845,78431
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Army_of_the_Dead,44542,70711,1174,116427,80276
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,XXXTentacion,70945,617385,6535,694865,112092
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Shakira,26044,224078,2178,252300,114251
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Crazy_Rich_Asians_(film),34539,133615,1329,169483,175044
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Jimmy_Hoffa,45181,207735,1752,254668,94328
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Don't_Look_Up_(2021_film),125676,183922,1068,310666,114550
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Nipsey_Hussle,30219,110671,1581,142471,45633
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Sylvester_Stallone,108473,340631,2712,451816,333650
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Aaron_Carter,19824,44843,287,64954,28023
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,List_of_most_popular_websites,11749,60498,129,72376,25928
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Avengers:_Endgame,200462,355348,8101,563911,359493
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,George_VI,703704,381966,4882,1090552,806418
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Sridevi,33689,85671,263,119623,53338
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Captain_Marvel_(film),100105,243461,3153,346719,195075
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,A_Quiet_Place_(film),38613,112838,1043,152494,51257
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Stranger_Things_(season_4),37032,255262,845,293139,154777
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Henry_V_of_England,99653,136150,535,236338,164725
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,NATO,54481,121178,1978,177637,65631
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Qasem_Soleimani,22848,106779,1102,130729,54382
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Stephen_Hawking,39190,560955,2762,602907,223569
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Juneteenth,4648,85566,271,90485,6216
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,K.G.F:_Chapter_2,75696,853971,1387,931054,309152
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,R._Kelly,42654,201674,2050,246378,103913
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Meat_Loaf,26859,95444,913,123216,45544
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Elizabeth_II,914620,1754578,2039,2671237,2242153
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,It_Chapter_Two,32960,68283,627,101870,68207
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,J._Robert_Oppenheimer,23891,92019,300,116210,38441
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Vladimir_Putin,153473,448176,8409,610058,398755
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Avengers:_Infinity_War,85193,134767,2177,222137,138057
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,2020_United_States_presidential_election,637917,1092932,43184,1774033,1589876
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Betty_White,107589,1048514,13302,1169405,407764
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Naomi_Osaka,15640,73259,462,89361,25789
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Cricket_World_Cup,10176,67000,233,77409,40969
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Royal_Rumble_(2018),37451,31671,359,69481,45216
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Tunnel,3226,9766,102,13094,3313
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Atal_Bihari_Vajpayee,29327,55081,165,84573,26509
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Anna_Sorokin,13116,63172,162,76450,23090
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,List_of_awards_and_nominations_received_by_Meryl_Streep,20123,15164,265,35552,12777
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Israel,94971,300434,7456,402861,184439
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Lisa_Marie_Presley,152914,86981,360,240255,124864
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Doctor_Strange_in_the_Multiverse_of_Madness,162262,114595,950,277807,177314
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,United_States_Electoral_College,50847,175900,900,227647,37951
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Stranger_Things_(season_3),21009,55277,439,76725,41054
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Dune_(2021_film),87652,247761,3201,338614,199525
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Michael_Bloomberg,64913,53810,354,119077,56364
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Cameron_Boyce,40956,192114,787,233857,67137
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Priyanka_Chopra,201594,479481,1983,683058,256586
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,The_Weeknd,140977,931741,8015,1080733,341917
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Laal_Singh_Chaddha,25570,34037,6948,66555,34448
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Fyre_Festival,9779,63757,405,73941,43294
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Simone_Biles,14656,88334,740,103730,31744
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Once_Upon_a_Time_in_Hollywood,119519,216995,2789,339303,338990
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Tenet_(film),155378,1131505,12046,1298929,663608
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Gaza_Strip,18794,36021,212,55027,22015
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Aretha_Franklin,34455,193044,1408,228907,82493
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,The_Shape_of_Water,32280,78992,968,112240,51752
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Glass_(2019_film),74826,79085,511,154422,50318
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Luke_Perry,49098,249807,760,299665,91628
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,"Prince_Philip,_Duke_of_Edinburgh",578760,844220,6349,1429329,895409
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Kylian_Mbappé,26849,136382,1463,164694,31142
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Kobe_Bryant_sexual_assault_case,9111,55634,95,64840,4595
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Deaths_in_2021,1854441,2111366,14570,3980377,2647836
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Anne_Heche,44816,126670,529,172015,58332
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Parasite_(2019_film),56529,352205,3080,411814,172325
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Media,52,3715,340,4107,1823
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Asia_Cup,1802,32169,81,34052,17067
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Khabib_Nurmagomedov,235098,513320,3663,752081,406629
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,List_of_James_Bond_films,71911,555405,859,628175,377285
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Chernobyl_disaster,71252,407139,3609,482000,204366
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Pornhub,43252,511874,17066,572192,119720
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,September_11_attacks,108518,314095,3575,426188,196387
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Fantastic_Beasts:_The_Crimes_of_Grindelwald,66563,164831,1663,233057,148367
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Sushma_Swaraj,5554,17579,46,23179,5858
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Kate_Spade,38486,64941,289,103716,37970
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Joaquin_Phoenix,152161,229208,1135,382504,234124
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,List_of_highest-grossing_films,125245,247652,1089,373986,200394
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2021-01.tsv.gz,Google_logo,1160,18938,15,20113,1179
